Codigo_Local_Operacion,Codigo_Equipo,Codigo_INMETRO,Fecha_Comprobacion_INMETRO,Codigo_OVD,Fecha_Comprobacion_OVD,Pista,Fecha_Paso_Vehicular,Hora_Paso_Vehicular,Secuencial_Imagen,Velocidad_Maxima,Velocidad_Maxima_Tolerada,Velocidad_Medida,Velocidad_Considerada,Tamaño_Vehiculo,Placa_Vehiculo,Tipo_Imagen,Tiempo_Ocupacion,Distancia_Vehiculo_Anterior,Cantidad_Ejes_Vehiculo,Codigo_Clasificacion_Vehiculo,Secuencial_Infraccion,Codigo_Infraccion_Vehiculo,Tiempo_Caracterizar_Inicio_Semaforo_Rojo,Tiempo_Avance_Rojo_Parada_Cebra,Tiempo_Caracterizar_Parada_Cebra,Tiempo_Parada_Vehiculo_Cebra,Path_Imagen
60,VLS-S0173,M3982023,1012011,M3982023,1012011,1,20240903,144133,417152,60,66,30,27,405,FSY01C,ZT,936,2072,,2,185087,30003,1,0,10,00.jpg,20240903\60_VLS-S0173_M3982023_01012011_M3982023_01012011_1_20240903_144133_417152_060_066_030_027_0405_FSY01C_ZT_00936_02072__2_185087_30003_1_00_10_00.jpg
60,VLS-S0173,M3982023,1012011,M3982023,1012011,1,20240903,144529,417158,60,66,0,0,0,COD114,ZT,48220,0,,1,185090,56732,1,16,10,44.jpg,20240903\60_VLS-S0173_M3982023_01012011_M3982023_01012011_1_20240903_144529_417158_060_066_000_000_0000_COD114_ZT_48220_00000__1_185090_56732_1_16_10_44.jpg
60,VLS-S0173,M3982023,1012011,M3982023,1012011,1,20240903,144621,417163,60,66,23,21,365,FHJ07D,ZT,1264,1710,,2,185092,30003,1,0,10,00.jpg,20240903\60_VLS-S0173_M3982023_01012011_M3982023_01012011_1_20240903_144621_417163_060_066_023_021_0365_FHJ07D_ZT_01264_01710__2_185092_30003_1_00_10_00.jpg
60,VLS-S0173,M3982023,1012011,M3982023,1012011,1,20240903,144705,417167,60,66,0,0,0,STX848,ZT,59296,0,,1,185094,56732,1,12,10,47.jpg,20240903\60_VLS-S0173_M3982023_01012011_M3982023_01012011_1_20240903_144705_417167_060_066_000_000_0000_STX848_ZT_59296_00000__1_185094_56732_1_12_10_47.jpg
60,VLS-S0173,M3982023,1012011,M3982023,1012011,1,20240903,145313,417175,60,66,23,21,386,JHP87D,ZT,1311,1699,,2,185097,30004,1,0,10,00.jpg,20240903\60_VLS-S0173_M3982023_01012011_M3982023_01012011_1_20240903_145313_417175_060_066_023_021_0386_JHP87D_ZT_01311_01699__2_185097_30004_1_00_10_00.jpg
60,VLS-S0173,M3982023,1012011,M3982023,1012011,1,20240903,145705,417177,60,66,0,0,0,FWL478,ZT,68984,0,,1,185098,56732,1,12,10,47.jpg,20240903\60_VLS-S0173_M3982023_01012011_M3982023_01012011_1_20240903_145705_417177_060_066_000_000_0000_FWL478_ZT_68984_00000__1_185098_56732_1_12_10_47.jpg
60,VLS-S0173,M3982023,1012011,M3982023,1012011,1,20240903,145818,417180,60,66,18,16,378,UUP86D,ZT,1560,1581,,2,185099,30004,1,0,10,00.jpg,20240903\60_VLS-S0173_M3982023_01012011_M3982023_01012011_1_20240903_145818_417180_060_066_018_016_0378_UUP86D_ZT_01560_01581__2_185099_30004_1_00_10_00.jpg
60,VLS-S0173,M3982023,1012011,M3982023,1012011,1,20240903,153556,417185,60,66,27,24,380,DEW058,ZT,967,1469,,2,185102,30003,1,0,10,00.jpg,20240903\60_VLS-S0173_M3982023_01012011_M3982023_01012011_1_20240903_153556_417185_060_066_027_024_0380_DEW058_ZT_00967_01469__2_185102_30003_1_00_10_00.jpg
60,VLS-S0173,M3982023,1012011,M3982023,1012011,1,20240903,155451,417205,60,66,19,17,0,TOR752,ZT,46441,110485,,1,185112,56732,1,19,10,43.jpg,20240903\60_VLS-S0173_M3982023_01012011_M3982023_01012011_1_20240903_155451_417205_060_066_019_017_0000_TOR752_ZT_46441_110485__1_185112_56732_1_19_10_43.jpg
60,VLS-S0173,M3982023,1012011,M3982023,1012011,1,20240903,163930,417238,60,66,12,11,410,BEO297,ZT,2262,20268,,2,185128,30003,1,0,10,00.jpg,20240903\60_VLS-S0173_M3982023_01012011_M3982023_01012011_1_20240903_163930_417238_060_066_012_011_0410_BEO297_ZT_02262_20268__2_185128_30003_1_00_10_00.jpg
60,VLS-S0173,M3982023,1012011,M3982023,1012011,1,20240903,163938,417242,60,66,11,10,411,CPC154,ZT,2340,1352,,2,185130,30004,1,0,10,00.jpg,20240903\60_VLS-S0173_M3982023_01012011_M3982023_01012011_1_20240903_163938_417242_060_066_011_010_0411_CPC154_ZT_02340_01352__2_185130_30004_1_00_10_00.jpg
60,VLS-S0173,M3982023,1012011,M3982023,1012011,1,20240903,164744,417248,60,66,13,12,128,SON46D,ZT,1123,763,,1,185133,30004,1,0,10,00.jpg,20240903\60_VLS-S0173_M3982023_01012011_M3982023_01012011_1_20240903_164744_417248_060_066_013_012_0128_SON46D_ZT_01123_00763__1_185133_30004_1_00_10_00.jpg
60,VLS-S0173,M3982023,1012011,M3982023,1012011,1,20240903,170539,417258,60,66,18,16,361,LGS393,ZT,1762,1198,,2,185138,30004,1,0,10,00.jpg,20240903\60_VLS-S0173_M3982023_01012011_M3982023_01012011_1_20240903_170539_417258_060_066_018_016_0361_LGS393_ZT_01762_01198__2_185138_30004_1_00_10_00.jpg
60,VLS-S0173,M3982023,1012011,M3982023,1012011,1,20240903,170844,417260,60,66,0,0,0,DFY361,ZT,56613,0,,1,185139,56732,1,12,10,51.jpg,20240903\60_VLS-S0173_M3982023_01012011_M3982023_01012011_1_20240903_170844_417260_060_066_000_000_0000_DFY361_ZT_56613_00000__1_185139_56732_1_12_10_51.jpg
60,VLS-S0173,M3982023,1012011,M3982023,1012011,1,20240903,170939,417267,60,66,19,17,471,JKP105,ZT,2699,2293,,2,185142,30004,1,0,10,00.jpg,20240903\60_VLS-S0173_M3982023_01012011_M3982023_01012011_1_20240903_170939_417267_060_066_019_017_0471_JKP105_ZT_02699_02293__2_185142_30004_1_00_10_00.jpg
60,VLS-S0173,M3982023,1012011,M3982023,1012011,1,20240903,171611,417269,60,66,9,8,295,LGS440,ZT,16942,3824,,2,185143,30004,1,0,10,00.jpg,20240903\60_VLS-S0173_M3982023_01012011_M3982023_01012011_1_20240903_171611_417269_060_066_009_008_0295_LGS440_ZT_16942_03824__2_185143_30004_1_00_10_00.jpg
60,VLS-S0173,M3982023,1012011,M3982023,1012011,1,20240903,171844,417271,60,66,0,0,0,DXZ993,ZT,72228,0,,1,185144,56732,1,12,10,50.jpg,20240903\60_VLS-S0173_M3982023_01012011_M3982023_01012011_1_20240903_171844_417271_060_066_000_000_0000_DXZ993_ZT_72228_00000__1_185144_56732_1_12_10_50.jpg
60,VLS-S0173,M3982023,1012011,M3982023,1012011,1,20240903,172044,417274,60,66,0,0,0,IYS558,ZT,60887,0,,1,185145,56732,1,12,10,51.jpg,20240903\60_VLS-S0173_M3982023_01012011_M3982023_01012011_1_20240903_172044_417274_060_066_000_000_0000_IYS558_ZT_60887_00000__1_185145_56732_1_12_10_51.jpg
60,VLS-S0173,M3982023,1012011,M3982023,1012011,1,20240903,172844,417279,60,66,0,0,0,FBN798,ZT,79529,0,,1,185147,56732,1,12,10,51.jpg,20240903\60_VLS-S0173_M3982023_01012011_M3982023_01012011_1_20240903_172844_417279_060_066_000_000_0000_FBN798_ZT_79529_00000__1_185147_56732_1_12_10_51.jpg
60,VLS-S0173,M3982023,1012011,M3982023,1012011,1,20240903,173135,417286,60,66,20,18,390,XLX62C,ZT,1560,822,,2,185150,30003,1,0,10,00.jpg,20240903\60_VLS-S0173_M3982023_01012011_M3982023_01012011_1_20240903_173135_417286_060_066_020_018_0390_XLX62C_ZT_01560_00822__2_185150_30003_1_00_10_00.jpg
60,VLS-S0173,M3982023,1012011,M3982023,1012011,1,20240903,173352,417292,60,66,8,7,324,FIS651,ZT,2434,1006,,2,185153,30004,1,0,10,00.jpg,20240903\60_VLS-S0173_M3982023_01012011_M3982023_01012011_1_20240903_173352_417292_060_066_008_007_0324_FIS651_ZT_02434_01006__2_185153_30004_1_00_10_00.jpg
60,VLS-S0173,M3982023,1012011,M3982023,1012011,1,20240903,173547,417294,60,66,9,8,367,IWT776,ZT,3120,728,,2,185154,30004,1,0,10,00.jpg,20240903\60_VLS-S0173_M3982023_01012011_M3982023_01012011_1_20240903_173547_417294_060_066_009_008_0367_IWT776_ZT_03120_00728__2_185154_30004_1_00_10_00.jpg
60,VLS-S0173,M3982023,1012011,M3982023,1012011,1,20240903,175150,417314,60,66,8,7,292,KFC764,ZT,14446,3829,,2,185163,30003,1,0,10,00.jpg,20240903\60_VLS-S0173_M3982023_01012011_M3982023_01012011_1_20240903_175150_417314_060_066_008_007_0292_KFC764_ZT_14446_03829__2_185163_30003_1_00_10_00.jpg
60,VLS-S0173,M3982023,1012011,M3982023,1012011,1,20240903,181244,417320,60,66,0,0,0,LGR315,ZT,121416,0,,1,185166,56732,1,12,10,51.jpg,20240903\60_VLS-S0173_M3982023_01012011_M3982023_01012011_1_20240903_181244_417320_060_066_000_000_0000_LGR315_ZT_121416_00000__1_185166_56732_1_12_10_51.jpg
60,VLS-S0173,M3982023,1012011,M3982023,1012011,1,20240903,181823,417323,60,66,26,23,369,ITM021,ZT,1061,1823,,2,185167,30003,1,0,10,00.jpg,20240903\60_VLS-S0173_M3982023_01012011_M3982023_01012011_1_20240903_181823_417323_060_066_026_023_0369_ITM021_ZT_01061_01823__2_185167_30003_1_00_10_00.jpg
60,VLS-S0173,M3982023,1012011,M3982023,1012011,1,20240903,181827,417327,60,66,24,22,1032,SDP333,ZT,2854,2230,,4,185169,30003,1,0,10,00.jpg,20240903\60_VLS-S0173_M3982023_01012011_M3982023_01012011_1_20240903_181827_417327_060_066_024_022_1032_SDP333_ZT_02854_02230__4_185169_30003_1_00_10_00.jpg
60,VLS-S0173,M3982023,1012011,M3982023,1012011,1,20240903,182044,417331,60,66,0,0,0,LYZ691,ZT,62338,0,,1,185171,56732,1,12,10,50.jpg,20240903\60_VLS-S0173_M3982023_01012011_M3982023_01012011_1_20240903_182044_417331_060_066_000_000_0000_LYZ691_ZT_62338_00000__1_185171_56732_1_12_10_50.jpg
60,VLS-S0173,M3982023,1012011,M3982023,1012011,1,20240903,182418,417338,60,66,15,14,416,LZY824,ZT,1670,2858,,2,185174,30004,1,0,10,00.jpg,20240903\60_VLS-S0173_M3982023_01012011_M3982023_01012011_1_20240903_182418_417338_060_066_015_014_0416_LZY824_ZT_01670_02858__2_185174_30004_1_00_10_00.jpg
60,VLS-S0173,M3982023,1012011,M3982023,1012011,1,20240903,182938,417346,60,66,21,19,364,KAU490,ZT,1279,1278,,2,185178,30003,1,0,10,00.jpg,20240903\60_VLS-S0173_M3982023_01012011_M3982023_01012011_1_20240903_182938_417346_060_066_021_019_0364_KAU490_ZT_01279_01278__2_185178_30003_1_00_10_00.jpg
60,VLS-S0173,M3982023,1012011,M3982023,1012011,1,20240903,183737,417350,60,66,14,13,360,INS27D,ZT,1857,1017,,2,185180,30004,1,0,10,00.jpg,20240903\60_VLS-S0173_M3982023_01012011_M3982023_01012011_1_20240903_183737_417350_060_066_014_013_0360_INS27D_ZT_01857_01017__2_185180_30004_1_00_10_00.jpg
60,VLS-S0173,M3982023,1012011,M3982023,1012011,1,20240903,183929,417352,60,66,13,12,360,IPV02F,ZT,1997,30309,,2,185181,30004,1,0,10,00.jpg,20240903\60_VLS-S0173_M3982023_01012011_M3982023_01012011_1_20240903_183929_417352_060_066_013_012_0360_IPV02F_ZT_01997_30309__2_185181_30004_1_00_10_00.jpg
60,VLS-S0173,M3982023,1012011,M3982023,1012011,1,20240903,184402,417356,60,66,18,16,401,PFR207,ZT,1623,1368,,2,185183,30004,1,0,10,00.jpg,20240903\60_VLS-S0173_M3982023_01012011_M3982023_01012011_1_20240903_184402_417356_060_066_018_016_0401_PFR207_ZT_01623_01368__2_185183_30004_1_00_10_00.jpg
60,VLS-S0173,M3982023,1012011,M3982023,1012011,1,20240903,184618,417358,60,66,29,26,406,ABU992,ZT,1045,1634,,2,185184,30004,1,0,10,00.jpg,20240903\60_VLS-S0173_M3982023_01012011_M3982023_01012011_1_20240903_184618_417358_060_066_029_026_0406_ABU992_ZT_01045_01634__2_185184_30004_1_00_10_00.jpg
60,VLS-S0173,M3982023,1012011,M3982023,1012011,1,20240903,184625,417360,60,66,27,24,366,TJZ253,ZT,920,3213,,2,185185,30005,1,0,10,00.jpg,20240903\60_VLS-S0173_M3982023_01012011_M3982023_01012011_1_20240903_184625_417360_060_066_027_024_0366_TJZ253_ZT_00920_03213__2_185185_30005_1_00_10_00.jpg
60,VLS-S0173,M3982023,1012011,M3982023,1012011,1,20240903,184748,417362,60,66,22,20,550,LKN211,ZT,1607,1980,,3,185186,30004,1,0,10,00.jpg,20240903\60_VLS-S0173_M3982023_01012011_M3982023_01012011_1_20240903_184748_417362_060_066_022_020_0550_LKN211_ZT_01607_01980__3_185186_30004_1_00_10_00.jpg
60,VLS-S0173,M3982023,1012011,M3982023,1012011,1,20240903,185552,417368,60,66,25,22,400,KUM842,ZT,1155,1559,,2,185189,30003,1,0,10,00.jpg,20240903\60_VLS-S0173_M3982023_01012011_M3982023_01012011_1_20240903_185552_417368_060_066_025_022_0400_KUM842_ZT_01155_01559__2_185189_30003_1_00_10_00.jpg
60,VLS-S0173,M3982023,1012011,M3982023,1012011,1,20240903,191814,417376,60,66,36,32,84,APA066,ZT,437,1288,,1,185193,30004,1,0,10,00.jpg,20240903\60_VLS-S0173_M3982023_01012011_M3982023_01012011_1_20240903_191814_417376_060_066_036_032_0084_APA066_ZT_00437_01288__1_185193_30004_1_00_10_00.jpg
60,VLS-S0173,M3982023,1012011,M3982023,1012011,1,20240903,192011,417378,60,66,35,32,365,IEX44D,ZT,858,1931,,2,185194,30003,1,0,10,00.jpg,20240903\60_VLS-S0173_M3982023_01012011_M3982023_01012011_1_20240903_192011_417378_060_066_035_032_0365_IEX44D_ZT_00858_01931__2_185194_30003_1_00_10_00.jpg
60,VLS-S0173,M3982023,1012011,M3982023,1012011,1,20240903,192728,417392,60,66,13,12,401,JCQ11B,ZT,1887,21486,,2,185201,30003,1,0,10,00.jpg,20240903\60_VLS-S0173_M3982023_01012011_M3982023_01012011_1_20240903_192728_417392_060_066_013_012_0401_JCQ11B_ZT_01887_21486__2_185201_30003_1_00_10_00.jpg
60,VLS-S0173,M3982023,1012011,M3982023,1012011,1,20240903,193154,417402,60,66,43,39,381,UML72D,ZT,702,5197,,2,185206,30004,1,0,10,00.jpg,20240903\60_VLS-S0173_M3982023_01012011_M3982023_01012011_1_20240903_193154_417402_060_066_043_039_0381_UML72D_ZT_00702_05197__2_185206_30004_1_00_10_00.jpg
60,VLS-S0173,M3982023,1012011,M3982023,1012011,1,20240903,193817,417414,60,66,24,22,404,MDK688,ZT,1217,865,,2,185212,30003,1,0,10,00.jpg,20240903\60_VLS-S0173_M3982023_01012011_M3982023_01012011_1_20240903_193817_417414_060_066_024_022_0404_MDK688_ZT_01217_00865__2_185212_30003_1_00_10_00.jpg
60,VLS-S0173,M3982023,1012011,M3982023,1012011,1,20240903,194357,417418,60,66,44,40,347,BYH342,ZT,593,3005,,2,185214,30003,1,0,10,00.jpg,20240903\60_VLS-S0173_M3982023_01012011_M3982023_01012011_1_20240903_194357_417418_060_066_044_040_0347_BYH342_ZT_00593_03005__2_185214_30003_1_00_10_00.jpg
60,VLS-S0173,M3982023,1012011,M3982023,1012011,1,20240903,195603,417436,60,66,31,28,384,JBL887,ZT,936,1255,,2,185223,30003,1,0,10,00.jpg,20240903\60_VLS-S0173_M3982023_01012011_M3982023_01012011_1_20240903_195603_417436_060_066_031_028_0384_JBL887_ZT_00936_01255__2_185223_30003_1_00_10_00.jpg
60,VLS-S0173,M3982023,1012011,M3982023,1012011,1,20240903,200617,417448,60,66,34,31,375,LTQ71B,ZT,874,6580,,2,185229,30003,1,0,10,00.jpg,20240903\60_VLS-S0173_M3982023_01012011_M3982023_01012011_1_20240903_200617_417448_060_066_034_031_0375_LTQ71B_ZT_00874_06580__2_185229_30003_1_00_10_00.jpg
60,VLS-S0173,M3982023,1012011,M3982023,1012011,1,20240903,201003,417454,60,66,37,33,411,KQS053,ZT,811,1451,,2,185232,30004,1,0,10,00.jpg,20240903\60_VLS-S0173_M3982023_01012011_M3982023_01012011_1_20240903_201003_417454_060_066_037_033_0411_KQS053_ZT_00811_01451__2_185232_30004_1_00_10_00.jpg
60,VLS-S0173,M3982023,1012011,M3982023,1012011,1,20240903,201927,417456,60,66,10,9,92,CFN276,ZT,1092,19067,,1,185233,30003,1,0,10,00.jpg,20240903\60_VLS-S0173_M3982023_01012011_M3982023_01012011_1_20240903_201927_417456_060_066_010_009_0092_CFN276_ZT_01092_19067__1_185233_30003_1_00_10_00.jpg
60,VLS-S0173,M3982023,1012011,M3982023,1012011,1,20240903,202004,417460,60,66,37,33,133,JVR29C,ZT,468,1330,,1,185235,30003,1,0,10,00.jpg,20240903\60_VLS-S0173_M3982023_01012011_M3982023_01012011_1_20240903_202004_417460_060_066_037_033_0133_JVR29C_ZT_00468_01330__1_185235_30003_1_00_10_00.jpg
60,VLS-S0173,M3982023,1012011,M3982023,1012011,1,20240903,202020,417464,60,66,30,27,392,ALD198,ZT,1014,2423,,2,185237,30003,1,0,10,00.jpg,20240903\60_VLS-S0173_M3982023_01012011_M3982023_01012011_1_20240903_202020_417464_060_066_030_027_0392_ALD198_ZT_01014_02423__2_185237_30003_1_00_10_00.jpg
60,VLS-S0173,M3982023,1012011,M3982023,1012011,1,20240903,202129,417468,60,66,15,14,410,GEP36A,ZT,1841,22667,,2,185239,30004,1,0,10,00.jpg,20240903\60_VLS-S0173_M3982023_01012011_M3982023_01012011_1_20240903_202129_417468_060_066_015_014_0410_GEP36A_ZT_01841_22667__2_185239_30004_1_00_10_00.jpg
60,VLS-S0173,M3982023,1012011,M3982023,1012011,1,20240903,202145,417470,60,66,41,37,408,JWR283,ZT,780,4337,,2,185240,30004,1,0,10,00.jpg,20240903\60_VLS-S0173_M3982023_01012011_M3982023_01012011_1_20240903_202145_417470_060_066_041_037_0408_JWR283_ZT_00780_04337__2_185240_30004_1_00_10_00.jpg
60,VLS-S0173,M3982023,1012011,M3982023,1012011,1,20240903,202425,417476,60,66,24,22,395,IJY969,ZT,1264,1778,,2,185243,30003,1,0,10,00.jpg,20240903\60_VLS-S0173_M3982023_01012011_M3982023_01012011_1_20240903_202425_417476_060_066_024_022_0395_IJY969_ZT_01264_01778__2_185243_30003_1_00_10_00.jpg
60,VLS-S0173,M3982023,1012011,M3982023,1012011,1,20240903,203331,417478,60,66,40,36,384,ZYY47D,ZT,749,5905,,2,185244,30004,1,0,10,00.jpg,20240903\60_VLS-S0173_M3982023_01012011_M3982023_01012011_1_20240903_203331_417478_060_066_040_036_0384_ZYY47D_ZT_00749_05905__2_185244_30004_1_00_10_00.jpg
60,VLS-S0173,M3982023,1012011,M3982023,1012011,1,20240903,203957,417482,60,66,22,20,386,NFR381,ZT,1295,1863,,2,185246,30004,1,0,10,00.jpg,20240903\60_VLS-S0173_M3982023_01012011_M3982023_01012011_1_20240903_203957_417482_060_066_022_020_0386_NFR381_ZT_01295_01863__2_185246_30004_1_00_10_00.jpg
60,VLS-S0173,M3982023,1012011,M3982023,1012011,1,20240903,210634,417484,60,66,24,22,367,USX306,ZT,1233,1356,,2,185247,30003,1,0,10,00.jpg,20240903\60_VLS-S0173_M3982023_01012011_M3982023_01012011_1_20240903_210634_417484_060_066_024_022_0367_USX306_ZT_01233_01356__2_185247_30003_1_00_10_00.jpg
60,VLS-S0173,M3982023,1012011,M3982023,1012011,1,20240903,210751,417486,60,66,21,19,378,UFV999,ZT,1404,1173,,2,185248,30003,1,0,10,00.jpg,20240903\60_VLS-S0173_M3982023_01012011_M3982023_01012011_1_20240903_210751_417486_060_066_021_019_0378_UFV999_ZT_01404_01173__2_185248_30003_1_00_10_00.jpg
60,VLS-S0173,M3982023,1012011,M3982023,1012011,1,20240903,211748,417492,60,66,17,15,379,TDV708,ZT,1513,38669,,2,185251,30003,1,0,10,00.jpg,20240903\60_VLS-S0173_M3982023_01012011_M3982023_01012011_1_20240903_211748_417492_060_066_017_015_0379_TDV708_ZT_01513_38669__2_185251_30003_1_00_10_00.jpg
60,VLS-S0173,M3982023,1012011,M3982023,1012011,1,20240903,211803,417496,60,66,14,13,404,KIY78B,ZT,2355,1010,,2,185253,30004,1,0,10,00.jpg,20240903\60_VLS-S0173_M3982023_01012011_M3982023_01012011_1_20240903_211803_417496_060_066_014_013_0404_KIY78B_ZT_02355_01010__2_185253_30004_1_00_10_00.jpg
60,VLS-S0173,M3982023,1012011,M3982023,1012011,1,20240903,212620,417498,60,66,33,30,147,XDR09C,ZT,546,1180,,1,185254,30004,1,0,10,00.jpg,20240903\60_VLS-S0173_M3982023_01012011_M3982023_01012011_1_20240903_212620_417498_060_066_033_030_0147_XDR09C_ZT_00546_01180__1_185254_30004_1_00_10_00.jpg
60,VLS-S0173,M3982023,1012011,M3982023,1012011,1,20240903,212851,417500,60,66,0,0,0,IHS587,ZT,108983,0,,1,185255,56732,1,12,10,86.jpg,20240903\60_VLS-S0173_M3982023_01012011_M3982023_01012011_1_20240903_212851_417500_060_066_000_000_0000_IHS587_ZT_108983_00000__1_185255_56732_1_12_10_86.jpg
60,VLS-S0173,M3982023,1012011,M3982023,1012011,1,20240903,213410,417505,60,66,15,14,370,KHV071,ZT,1732,21689,,2,185257,30004,1,0,10,00.jpg,20240903\60_VLS-S0173_M3982023_01012011_M3982023_01012011_1_20240903_213410_417505_060_066_015_014_0370_KHV071_ZT_01732_21689__2_185257_30004_1_00_10_00.jpg
60,VLS-S0173,M3982023,1012011,M3982023,1012011,1,20240903,213441,417507,60,66,27,24,418,UTN764,ZT,1061,3000,,2,185258,30004,1,0,10,00.jpg,20240903\60_VLS-S0173_M3982023_01012011_M3982023_01012011_1_20240903_213441_417507_060_066_027_024_0418_UTN764_ZT_01061_03000__2_185258_30004_1_00_10_00.jpg
60,VLS-S0173,M3982023,1012011,M3982023,1012011,1,20240903,214743,417513,60,66,38,34,404,IXY08B,ZT,858,2884,,2,185261,30004,1,0,10,00.jpg,20240903\60_VLS-S0173_M3982023_01012011_M3982023_01012011_1_20240903_214743_417513_060_066_038_034_0404_IXY08B_ZT_00858_02884__2_185261_30004_1_00_10_00.jpg
60,VLS-S0173,M3982023,1012011,M3982023,1012011,1,20240903,225015,417535,60,66,28,25,359,KIX925,ZT,904,49022,,2,185272,30004,1,0,10,00.jpg,20240903\60_VLS-S0173_M3982023_01012011_M3982023_01012011_1_20240903_225015_417535_060_066_028_025_0359_KIX925_ZT_00904_49022__2_185272_30004_1_00_10_00.jpg
60,VLS-S0173,M3982023,1012011,M3982023,1012011,1,20240903,225134,417537,60,66,19,17,406,USW235,ZT,1311,1532,,2,185273,30003,1,0,10,00.jpg,20240903\60_VLS-S0173_M3982023_01012011_M3982023_01012011_1_20240903_225134_417537_060_066_019_017_0406_USW235_ZT_01311_01532__2_185273_30003_1_00_10_00.jpg
60,VLS-S0173,M3982023,1012011,M3982023,1012011,1,20240903,225250,417539,60,66,11,10,396,RKV28D,ZT,1966,17368,,2,185274,30004,1,0,10,00.jpg,20240903\60_VLS-S0173_M3982023_01012011_M3982023_01012011_1_20240903_225250_417539_060_066_011_010_0396_RKV28D_ZT_01966_17368__2_185274_30004_1_00_10_00.jpg
60,VLS-S0173,M3982023,1012011,M3982023,1012011,2,20240903,52334,416640,60,66,31,28,195,UNJ231,ZT,655,1041,,1,184848,30003,1,0,10,00.jpg,20240903\60_VLS-S0173_M3982023_01012011_M3982023_01012011_2_20240903_052334_416640_060_066_031_028_0195_UNJ231_ZT_00655_01041__1_184848_30003_1_00_10_00.jpg
60,VLS-S0173,M3982023,1012011,M3982023,1012011,2,20240903,52502,416642,60,66,33,30,182,DBA610,ZT,577,1242,,1,184849,30003,1,0,10,00.jpg,20240903\60_VLS-S0173_M3982023_01012011_M3982023_01012011_2_20240903_052502_416642_060_066_033_030_0182_DBA610_ZT_00577_01242__1_184849_30003_1_00_10_00.jpg
60,VLS-S0173,M3982023,1012011,M3982023,1012011,2,20240903,53141,416664,60,66,27,24,452,FCH822,ZT,1201,1683,,2,184860,30003,1,0,10,00.jpg,20240903\60_VLS-S0173_M3982023_01012011_M3982023_01012011_2_20240903_053141_416664_060_066_027_024_0452_FCH822_ZT_01201_01683__2_184860_30003_1_00_10_00.jpg
60,VLS-S0173,M3982023,1012011,M3982023,1012011,2,20240903,54023,416676,60,66,0,0,0,GWZ547,ZT,56301,0,,1,184866,56732,1,12,10,47.jpg,20240903\60_VLS-S0173_M3982023_01012011_M3982023_01012011_2_20240903_054023_416676_060_066_000_000_0000_GWZ547_ZT_56301_00000__1_184866_56732_1_12_10_47.jpg
60,VLS-S0173,M3982023,1012011,M3982023,1012011,2,20240903,54526,416683,60,66,0,0,0,CGP728,ZT,48625,0,,1,184869,56732,1,15,10,44.jpg,20240903\60_VLS-S0173_M3982023_01012011_M3982023_01012011_2_20240903_054526_416683_060_066_000_000_0000_CGP728_ZT_48625_00000__1_184869_56732_1_15_10_44.jpg
60,VLS-S0173,M3982023,1012011,M3982023,1012011,2,20240903,55005,416698,60,66,17,15,144,QPU70E,ZT,998,648,,1,184874,30004,1,0,10,00.jpg,20240903\60_VLS-S0173_M3982023_01012011_M3982023_01012011_2_20240903_055005_416698_060_066_017_015_0144_QPU70E_ZT_00998_00648__1_184874_30004_1_00_10_00.jpg
60,VLS-S0173,M3982023,1012011,M3982023,1012011,2,20240903,64639,416718,60,66,20,18,367,OSF52B,ZT,1419,1151,,2,184884,30003,1,0,10,00.jpg,20240903\60_VLS-S0173_M3982023_01012011_M3982023_01012011_2_20240903_064639_416718_060_066_020_018_0367_OSF52B_ZT_01419_01151__2_184884_30003_1_00_10_00.jpg
60,VLS-S0173,M3982023,1012011,M3982023,1012011,2,20240903,64823,416722,60,66,31,28,164,FWY806,ZT,624,1101,,1,184886,30004,1,0,10,00.jpg,20240903\60_VLS-S0173_M3982023_01012011_M3982023_01012011_2_20240903_064823_416722_060_066_031_028_0164_FWY806_ZT_00624_01101__1_184886_30004_1_00_10_00.jpg
60,VLS-S0173,M3982023,1012011,M3982023,1012011,2,20240903,65628,416728,60,66,17,15,438,IZQ487,ZT,1950,1406,,2,184889,30004,1,0,10,00.jpg,20240903\60_VLS-S0173_M3982023_01012011_M3982023_01012011_2_20240903_065628_416728_060_066_017_015_0438_IZQ487_ZT_01950_01406__2_184889_30004_1_00_10_00.jpg
60,VLS-S0173,M3982023,1012011,M3982023,1012011,2,20240903,65843,416730,60,66,13,12,0,SVO146,ZT,58735,21730,,1,184890,56732,1,12,10,47.jpg,20240903\60_VLS-S0173_M3982023_01012011_M3982023_01012011_2_20240903_065843_416730_060_066_013_012_0000_SVO146_ZT_58735_21730__1_184890_56732_1_12_10_47.jpg
60,VLS-S0173,M3982023,1012011,M3982023,1012011,2,20240903,70203,416736,60,66,0,0,0,NPK923,ZT,58891,0,,1,184892,56732,1,12,10,47.jpg,20240903\60_VLS-S0173_M3982023_01012011_M3982023_01012011_2_20240903_070203_416736_060_066_000_000_0000_NPK923_ZT_58891_00000__1_184892_56732_1_12_10_47.jpg
60,VLS-S0173,M3982023,1012011,M3982023,1012011,2,20240903,70325,416742,60,66,34,31,171,CPI52C,ZT,609,1627,,1,184894,30003,1,0,10,00.jpg,20240903\60_VLS-S0173_M3982023_01012011_M3982023_01012011_2_20240903_070325_416742_060_066_034_031_0171_CPI52C_ZT_00609_01627__1_184894_30003_1_00_10_00.jpg
