Codigo_Local_Operacion,Codigo_Equipo,Codigo_INMETRO,Fecha_Comprobacion_INMETRO,Codigo_OVD,Fecha_Comprobacion_OVD,Pista,Fecha_Paso_Vehicular,Hora_Paso_Vehicular,Secuencial_Imagen,Velocidad_Maxima,Velocidad_Maxima_Tolerada,Velocidad_Medida,Velocidad_Considerada,Tamaño_Vehiculo,Placa_Vehiculo,Tipo_Imagen,Tiempo_Ocupacion,Distancia_Vehiculo_Anterior,Cantidad_Ejes_Vehiculo,Codigo_Clasificacion_Vehiculo,Secuencial_Infraccion,Codigo_Infraccion_Vehiculo,Tiempo_Caracterizar_Inicio_Semaforo_Rojo,Tiempo_Avance_Rojo_Parada_Cebra,Tiempo_Caracterizar_Parada_Cebra,Tiempo_Parada_Vehiculo_Cebra,Path_Imagen
60,VLS-S0173,M3982023,01012011,M3982023,01012011,1,20240903,202020,417464,060,066,030,027,0392,ALD198,ZT,01014,02423,,2,185237,30003,1,00,10,00.jpg,20240903\60_VLS-S0173_M3982023_01012011_M3982023_01012011_1_20240903_202020_417464_060_066_030_027_0392_ALD198_ZT_01014_02423__2_185237_30003_1_00_10_00.jpg
60,VLS-S0173,M3982023,01012011,M3982023,01012011,1,20240903,202020,417466,060,066,030,027,0392,ALD198,ZT,01014,02423,,2,185238,30004,1,00,10,00.jpg,20240903\60_VLS-S0173_M3982023_01012011_M3982023_01012011_1_20240903_202020_417466_060_066_030_027_0392_ALD198_ZT_01014_02423__2_185238_30004_1_00_10_00.jpg
60,VLS-S0173,M3982023,01012011,M3982023,01012011,1,20240903,202129,417468,060,066,015,014,0410,GEP36A,ZT,01841,22667,,2,185239,30004,1,00,10,00.jpg,20240903\60_VLS-S0173_M3982023_01012011_M3982023_01012011_1_20240903_202129_417468_060_066_015_014_0410_GEP36A_ZT_01841_22667__2_185239_30004_1_00_10_00.jpg
60,VLS-S0173,M3982023,01012011,M3982023,01012011,1,20240903,202145,417470,060,066,041,037,0408,JWR283,ZT,00780,04337,,2,185240,30004,1,00,10,00.jpg,20240903\60_VLS-S0173_M3982023_01012011_M3982023_01012011_1_20240903_202145_417470_060_066_041_037_0408_JWR283_ZT_00780_04337__2_185240_30004_1_00_10_00.jpg
60,VLS-S0173,M3982023,01012011,M3982023,01012011,1,20240903,202425,417476,060,066,024,022,0395,IJY969,ZT,01264,01778,,2,185243,30003,1,00,10,00.jpg,20240903\60_VLS-S0173_M3982023_01012011_M3982023_01012011_1_20240903_202425_417476_060_066_024_022_0395_IJY969_ZT_01264_01778__2_185243_30003_1_00_10_00.jpg
60,VLS-S0173,M3982023,01012011,M3982023,01012011,1,20240903,203331,417478,060,066,040,036,0384,ZYY47D,ZT,00749,05905,,2,185244,30004,1,00,10,00.jpg,20240903\60_VLS-S0173_M3982023_01012011_M3982023_01012011_1_20240903_203331_417478_060_066_040_036_0384_ZYY47D_ZT_00749_05905__2_185244_30004_1_00_10_00.jpg
60,VLS-S0173,M3982023,01012011,M3982023,01012011,1,20240903,203957,417482,060,066,022,020,0386,NFR381,ZT,01295,01863,,2,185246,30004,1,00,10,00.jpg,20240903\60_VLS-S0173_M3982023_01012011_M3982023_01012011_1_20240903_203957_417482_060_066_022_020_0386_NFR381_ZT_01295_01863__2_185246_30004_1_00_10_00.jpg
60,VLS-S0173,M3982023,01012011,M3982023,01012011,1,20240903,210634,417484,060,066,024,022,0367,USX306,ZT,01233,01356,,2,185247,30003,1,00,10,00.jpg,20240903\60_VLS-S0173_M3982023_01012011_M3982023_01012011_1_20240903_210634_417484_060_066_024_022_0367_USX306_ZT_01233_01356__2_185247_30003_1_00_10_00.jpg
60,VLS-S0173,M3982023,01012011,M3982023,01012011,1,20240903,210751,417486,060,066,021,019,0378,UFV999,ZT,01404,01173,,2,185248,30003,1,00,10,00.jpg,20240903\60_VLS-S0173_M3982023_01012011_M3982023_01012011_1_20240903_210751_417486_060_066_021_019_0378_UFV999_ZT_01404_01173__2_185248_30003_1_00_10_00.jpg
60,VLS-S0173,M3982023,01012011,M3982023,01012011,1,20240903,210751,417488,060,066,021,019,0378,UFV999,ZT,01404,01173,,2,185249,30004,1,00,10,00.jpg,20240903\60_VLS-S0173_M3982023_01012011_M3982023_01012011_1_20240903_210751_417488_060_066_021_019_0378_UFV999_ZT_01404_01173__2_185249_30004_1_00_10_00.jpg
60,VLS-S0173,M3982023,01012011,M3982023,01012011,1,20240903,211748,417492,060,066,017,015,0379,TDV708,ZT,01513,38669,,2,185251,30003,1,00,10,00.jpg,20240903\60_VLS-S0173_M3982023_01012011_M3982023_01012011_1_20240903_211748_417492_060_066_017_015_0379_TDV708_ZT_01513_38669__2_185251_30003_1_00_10_00.jpg
60,VLS-S0173,M3982023,01012011,M3982023,01012011,1,20240903,211748,417494,060,066,017,015,0379,TDV708,ZT,01513,38669,,2,185252,30004,1,00,10,00.jpg,20240903\60_VLS-S0173_M3982023_01012011_M3982023_01012011_1_20240903_211748_417494_060_066_017_015_0379_TDV708_ZT_01513_38669__2_185252_30004_1_00_10_00.jpg
60,VLS-S0173,M3982023,01012011,M3982023,01012011,1,20240903,211803,417496,060,066,014,013,0404,KIY78B,ZT,02355,01010,,2,185253,30004,1,00,10,00.jpg,20240903\60_VLS-S0173_M3982023_01012011_M3982023_01012011_1_20240903_211803_417496_060_066_014_013_0404_KIY78B_ZT_02355_01010__2_185253_30004_1_00_10_00.jpg
60,VLS-S0173,M3982023,01012011,M3982023,01012011,1,20240903,212620,417498,060,066,033,030,0147,XDR09C,ZT,00546,01180,,1,185254,30004,1,00,10,00.jpg,20240903\60_VLS-S0173_M3982023_01012011_M3982023_01012011_1_20240903_212620_417498_060_066_033_030_0147_XDR09C_ZT_00546_01180__1_185254_30004_1_00_10_00.jpg
60,VLS-S0173,M3982023,01012011,M3982023,01012011,1,20240903,212851,417500,060,066,000,000,0000,IHS587,ZT,108983,00000,,1,185255,56732,1,12,10,86.jpg,20240903\60_VLS-S0173_M3982023_01012011_M3982023_01012011_1_20240903_212851_417500_060_066_000_000_0000_IHS587_ZT_108983_00000__1_185255_56732_1_12_10_86.jpg
60,VLS-S0173,M3982023,01012011,M3982023,01012011,1,20240903,213410,417505,060,066,015,014,0370,KHV071,ZT,01732,21689,,2,185257,30004,1,00,10,00.jpg,20240903\60_VLS-S0173_M3982023_01012011_M3982023_01012011_1_20240903_213410_417505_060_066_015_014_0370_KHV071_ZT_01732_21689__2_185257_30004_1_00_10_00.jpg
60,VLS-S0173,M3982023,01012011,M3982023,01012011,1,20240903,213441,417507,060,066,027,024,0418,UTN764,ZT,01061,03000,,2,185258,30004,1,00,10,00.jpg,20240903\60_VLS-S0173_M3982023_01012011_M3982023_01012011_1_20240903_213441_417507_060_066_027_024_0418_UTN764_ZT_01061_03000__2_185258_30004_1_00_10_00.jpg
60,VLS-S0173,M3982023,01012011,M3982023,01012011,1,20240903,214743,417513,060,066,038,034,0404,IXY08B,ZT,00858,02884,,2,185261,30004,1,00,10,00.jpg,20240903\60_VLS-S0173_M3982023_01012011_M3982023_01012011_1_20240903_214743_417513_060_066_038_034_0404_IXY08B_ZT_00858_02884__2_185261_30004_1_00_10_00.jpg
60,VLS-S0173,M3982023,01012011,M3982023,01012011,1,20240903,225015,417535,060,066,028,025,0359,KIX925,ZT,00904,49022,,2,185272,30004,1,00,10,00.jpg,20240903\60_VLS-S0173_M3982023_01012011_M3982023_01012011_1_20240903_225015_417535_060_066_028_025_0359_KIX925_ZT_00904_49022__2_185272_30004_1_00_10_00.jpg
60,VLS-S0173,M3982023,01012011,M3982023,01012011,1,20240903,225134,417537,060,066,019,017,0406,USW235,ZT,01311,01532,,2,185273,30003,1,00,10,00.jpg,20240903\60_VLS-S0173_M3982023_01012011_M3982023_01012011_1_20240903_225134_417537_060_066_019_017_0406_USW235_ZT_01311_01532__2_185273_30003_1_00_10_00.jpg
60,VLS-S0173,M3982023,01012011,M3982023,01012011,1,20240903,225250,417539,060,066,011,010,0396,RKV28D,ZT,01966,17368,,2,185274,30004,1,00,10,00.jpg,20240903\60_VLS-S0173_M3982023_01012011_M3982023_01012011_1_20240903_225250_417539_060_066_011_010_0396_RKV28D_ZT_01966_17368__2_185274_30004_1_00_10_00.jpg
60,VLS-S0173,M3982023,01012011,M3982023,01012011,2,20240903,052334,416640,060,066,031,028,0195,UNJ231,ZT,00655,01041,,1,184848,30003,1,00,10,00.jpg,20240903\60_VLS-S0173_M3982023_01012011_M3982023_01012011_2_20240903_052334_416640_060_066_031_028_0195_UNJ231_ZT_00655_01041__1_184848_30003_1_00_10_00.jpg
60,VLS-S0173,M3982023,01012011,M3982023,01012011,2,20240903,052502,416642,060,066,033,030,0182,DBA610,ZT,00577,01242,,1,184849,30003,1,00,10,00.jpg,20240903\60_VLS-S0173_M3982023_01012011_M3982023_01012011_2_20240903_052502_416642_060_066_033_030_0182_DBA610_ZT_00577_01242__1_184849_30003_1_00_10_00.jpg
60,VLS-S0173,M3982023,01012011,M3982023,01012011,2,20240903,052502,416644,060,066,033,030,0182,DBA610,ZT,00577,01242,,1,184850,30004,1,00,10,00.jpg,20240903\60_VLS-S0173_M3982023_01012011_M3982023_01012011_2_20240903_052502_416644_060_066_033_030_0182_DBA610_ZT_00577_01242__1_184850_30004_1_00_10_00.jpg
60,VLS-S0173,M3982023,01012011,M3982023,01012011,2,20240903,053141,416664,060,066,027,024,0452,FCH822,ZT,01201,01683,,2,184860,30003,1,00,10,00.jpg,20240903\60_VLS-S0173_M3982023_01012011_M3982023_01012011_2_20240903_053141_416664_060_066_027_024_0452_FCH822_ZT_01201_01683__2_184860_30003_1_00_10_00.jpg
60,VLS-S0173,M3982023,01012011,M3982023,01012011,2,20240903,053141,416666,060,066,027,024,0452,FCH822,ZT,01201,01683,,2,184861,30004,1,00,10,00.jpg,20240903\60_VLS-S0173_M3982023_01012011_M3982023_01012011_2_20240903_053141_416666_060_066_027_024_0452_FCH822_ZT_01201_01683__2_184861_30004_1_00_10_00.jpg
60,VLS-S0173,M3982023,01012011,M3982023,01012011,2,20240903,054023,416676,060,066,000,000,0000,GWZ547,ZT,56301,00000,,1,184866,56732,1,12,10,47.jpg,20240903\60_VLS-S0173_M3982023_01012011_M3982023_01012011_2_20240903_054023_416676_060_066_000_000_0000_GWZ547_ZT_56301_00000__1_184866_56732_1_12_10_47.jpg
60,VLS-S0173,M3982023,01012011,M3982023,01012011,2,20240903,054526,416683,060,066,000,000,0000,CGP728,ZT,48625,00000,,1,184869,56732,1,15,10,44.jpg,20240903\60_VLS-S0173_M3982023_01012011_M3982023_01012011_2_20240903_054526_416683_060_066_000_000_0000_CGP728_ZT_48625_00000__1_184869_56732_1_15_10_44.jpg
60,VLS-S0173,M3982023,01012011,M3982023,01012011,2,20240903,055005,416698,060,066,017,015,0144,QPU70E,ZT,00998,00648,,1,184874,30004,1,00,10,00.jpg,20240903\60_VLS-S0173_M3982023_01012011_M3982023_01012011_2_20240903_055005_416698_060_066_017_015_0144_QPU70E_ZT_00998_00648__1_184874_30004_1_00_10_00.jpg
60,VLS-S0173,M3982023,01012011,M3982023,01012011,2,20240903,064639,416718,060,066,020,018,0367,OSF52B,ZT,01419,01151,,2,184884,30003,1,00,10,00.jpg,20240903\60_VLS-S0173_M3982023_01012011_M3982023_01012011_2_20240903_064639_416718_060_066_020_018_0367_OSF52B_ZT_01419_01151__2_184884_30003_1_00_10_00.jpg
60,VLS-S0173,M3982023,01012011,M3982023,01012011,2,20240903,064823,416722,060,066,031,028,0164,FWY806,ZT,00624,01101,,1,184886,30004,1,00,10,00.jpg,20240903\60_VLS-S0173_M3982023_01012011_M3982023_01012011_2_20240903_064823_416722_060_066_031_028_0164_FWY806_ZT_00624_01101__1_184886_30004_1_00_10_00.jpg
60,VLS-S0173,M3982023,01012011,M3982023,01012011,2,20240903,065628,416728,060,066,017,015,0438,IZQ487,ZT,01950,01406,,2,184889,30004,1,00,10,00.jpg,20240903\60_VLS-S0173_M3982023_01012011_M3982023_01012011_2_20240903_065628_416728_060_066_017_015_0438_IZQ487_ZT_01950_01406__2_184889_30004_1_00_10_00.jpg
60,VLS-S0173,M3982023,01012011,M3982023,01012011,2,20240903,065843,416730,060,066,013,012,0000,SVO146,ZT,58735,21730,,1,184890,56732,1,12,10,47.jpg,20240903\60_VLS-S0173_M3982023_01012011_M3982023_01012011_2_20240903_065843_416730_060_066_013_012_0000_SVO146_ZT_58735_21730__1_184890_56732_1_12_10_47.jpg
60,VLS-S0173,M3982023,01012011,M3982023,01012011,2,20240903,070203,416736,060,066,000,000,0000,NPK923,ZT,58891,00000,,1,184892,56732,1,12,10,47.jpg,20240903\60_VLS-S0173_M3982023_01012011_M3982023_01012011_2_20240903_070203_416736_060_066_000_000_0000_NPK923_ZT_58891_00000__1_184892_56732_1_12_10_47.jpg
60,VLS-S0173,M3982023,01012011,M3982023,01012011,2,20240903,070325,416742,060,066,034,031,0171,CPI52C,ZT,00609,01627,,1,184894,30003,1,00,10,00.jpg,20240903\60_VLS-S0173_M3982023_01012011_M3982023_01012011_2_20240903_070325_416742_060_066_034_031_0171_CPI52C_ZT_00609_01627__1_184894_30003_1_00_10_00.jpg
60,VLS-S0173,M3982023,01012011,M3982023,01012011,2,20240903,070325,416744,060,066,034,031,0171,CPI52C,ZT,00609,01627,,1,184895,30004,1,00,10,00.jpg,20240903\60_VLS-S0173_M3982023_01012011_M3982023_01012011_2_20240903_070325_416744_060_066_034_031_0171_CPI52C_ZT_00609_01627__1_184895_30004_1_00_10_00.jpg
60,VLS-S0173,M3982023,01012011,M3982023,01012011,2,20240903,070804,416746,060,066,029,026,0430,EON260,ZT,01232,05359,,2,184896,30004,1,00,10,00.jpg,20240903\60_VLS-S0173_M3982023_01012011_M3982023_01012011_2_20240903_070804_416746_060_066_029_026_0430_EON260_ZT_01232_05359__2_184896_30004_1_00_10_00.jpg
60,VLS-S0173,M3982023,01012011,M3982023,01012011,2,20240903,070827,416748,060,066,038,034,0187,PIH28A,ZT,00531,01882,,1,184897,30003,1,00,10,00.jpg,20240903\60_VLS-S0173_M3982023_01012011_M3982023_01012011_2_20240903_070827_416748_060_066_038_034_0187_PIH28A_ZT_00531_01882__1_184897_30003_1_00_10_00.jpg
60,VLS-S0173,M3982023,01012011,M3982023,01012011,2,20240903,070827,416750,060,066,038,034,0187,PIH28A,ZT,00531,01882,,1,184898,30004,1,00,10,00.jpg,20240903\60_VLS-S0173_M3982023_01012011_M3982023_01012011_2_20240903_070827_416750_060_066_038_034_0187_PIH28A_ZT_00531_01882__1_184898_30004_1_00_10_00.jpg
60,VLS-S0173,M3982023,01012011,M3982023,01012011,2,20240903,073647,416755,060,066,037,033,0158,XKG726,ZT,00608,02019,,1,184901,30003,1,00,10,00.jpg,20240903\60_VLS-S0173_M3982023_01012011_M3982023_01012011_2_20240903_073647_416755_060_066_037_033_0158_XKG726_ZT_00608_02019__1_184901_30003_1_00_10_00.jpg
60,VLS-S0173,M3982023,01012011,M3982023,01012011,2,20240903,073647,416757,060,066,037,033,0158,XKG726,ZT,00608,02019,,1,184902,30004,1,00,10,00.jpg,20240903\60_VLS-S0173_M3982023_01012011_M3982023_01012011_2_20240903_073647_416757_060_066_037_033_0158_XKG726_ZT_00608_02019__1_184902_30004_1_00_10_00.jpg
60,VLS-S0173,M3982023,01012011,M3982023,01012011,2,20240903,074146,416763,060,066,036,032,0144,GZC23B,ZT,00656,00662,,1,184905,30003,1,00,10,00.jpg,20240903\60_VLS-S0173_M3982023_01012011_M3982023_01012011_2_20240903_074146_416763_060_066_036_032_0144_GZC23B_ZT_00656_00662__1_184905_30003_1_00_10_00.jpg
60,VLS-S0173,M3982023,01012011,M3982023,01012011,2,20240903,074146,416765,060,066,036,032,0144,GZC23B,ZT,00656,00662,,1,184906,30004,1,00,10,00.jpg,20240903\60_VLS-S0173_M3982023_01012011_M3982023_01012011_2_20240903_074146_416765_060_066_036_032_0144_GZC23B_ZT_00656_00662__1_184906_30004_1_00_10_00.jpg
60,VLS-S0173,M3982023,01012011,M3982023,01012011,2,20240903,075005,416767,060,066,028,025,0418,XIK390,ZT,01248,02680,,2,184907,30004,1,00,10,00.jpg,20240903\60_VLS-S0173_M3982023_01012011_M3982023_01012011_2_20240903_075005_416767_060_066_028_025_0418_XIK390_ZT_01248_02680__2_184907_30004_1_00_10_00.jpg
60,VLS-S0173,M3982023,01012011,M3982023,01012011,2,20240903,075150,416769,060,066,030,027,0179,ARI406,ZT,00655,01789,,1,184908,30003,1,00,10,00.jpg,20240903\60_VLS-S0173_M3982023_01012011_M3982023_01012011_2_20240903_075150_416769_060_066_030_027_0179_ARI406_ZT_00655_01789__1_184908_30003_1_00_10_00.jpg
60,VLS-S0173,M3982023,01012011,M3982023,01012011,2,20240903,075150,416771,060,066,030,027,0179,ARI406,ZT,00655,01789,,1,184909,30004,1,00,10,00.jpg,20240903\60_VLS-S0173_M3982023_01012011_M3982023_01012011_2_20240903_075150_416771_060_066_030_027_0179_ARI406_ZT_00655_01789__1_184909_30004_1_00_10_00.jpg
60,VLS-S0173,M3982023,01012011,M3982023,01012011,2,20240903,075752,416777,060,066,023,021,0134,HBN08C,ZT,00811,00557,,1,184912,30003,1,00,10,00.jpg,20240903\60_VLS-S0173_M3982023_01012011_M3982023_01012011_2_20240903_075752_416777_060_066_023_021_0134_HBN08C_ZT_00811_00557__1_184912_30003_1_00_10_00.jpg
60,VLS-S0173,M3982023,01012011,M3982023,01012011,2,20240903,075752,416779,060,066,023,021,0134,HBN08C,ZT,00811,00557,,1,184913,30004,1,00,10,00.jpg,20240903\60_VLS-S0173_M3982023_01012011_M3982023_01012011_2_20240903_075752_416779_060_066_023_021_0134_HBN08C_ZT_00811_00557__1_184913_30004_1_00_10_00.jpg
60,VLS-S0173,M3982023,01012011,M3982023,01012011,2,20240903,075944,416781,060,066,027,024,0143,CRU246,ZT,00733,00646,,1,184914,30003,1,00,10,00.jpg,20240903\60_VLS-S0173_M3982023_01012011_M3982023_01012011_2_20240903_075944_416781_060_066_027_024_0143_CRU246_ZT_00733_00646__1_184914_30003_1_00_10_00.jpg
60,VLS-S0173,M3982023,01012011,M3982023,01012011,2,20240903,075944,416783,060,066,027,024,0143,CRU246,ZT,00733,00646,,1,184915,30004,1,00,10,00.jpg,20240903\60_VLS-S0173_M3982023_01012011_M3982023_01012011_2_20240903_075944_416783_060_066_027_024_0143_CRU246_ZT_00733_00646__1_184915_30004_1_00_10_00.jpg
60,VLS-S0173,M3982023,01012011,M3982023,01012011,2,20240903,080428,416785,060,066,021,019,0172,ADI176,ZT,00920,00564,,1,184916,30003,1,00,10,00.jpg,20240903\60_VLS-S0173_M3982023_01012011_M3982023_01012011_2_20240903_080428_416785_060_066_021_019_0172_ADI176_ZT_00920_00564__1_184916_30003_1_00_10_00.jpg
60,VLS-S0173,M3982023,01012011,M3982023,01012011,2,20240903,080428,416787,060,066,021,019,0172,ADI176,ZT,00920,00564,,1,184917,30004,1,00,10,00.jpg,20240903\60_VLS-S0173_M3982023_01012011_M3982023_01012011_2_20240903_080428_416787_060_066_021_019_0172_ADI176_ZT_00920_00564__1_184917_30004_1_00_10_00.jpg
60,VLS-S0173,M3982023,01012011,M3982023,01012011,2,20240903,080507,416789,060,066,069,062,0588,LFQ48D,ZT,00375,01355,,3,184918,74550,1,00,10,00.jpg,20240903\60_VLS-S0173_M3982023_01012011_M3982023_01012011_2_20240903_080507_416789_060_066_069_062_0588_LFQ48D_ZT_00375_01355__3_184918_74550_1_00_10_00.jpg
60,VLS-S0173,M3982023,01012011,M3982023,01012011,2,20240903,080816,416795,060,066,029,026,0123,SXX266,ZT,00609,02031,,1,184921,30003,1,00,10,00.jpg,20240903\60_VLS-S0173_M3982023_01012011_M3982023_01012011_2_20240903_080816_416795_060_066_029_026_0123_SXX266_ZT_00609_02031__1_184921_30003_1_00_10_00.jpg
60,VLS-S0173,M3982023,01012011,M3982023,01012011,2,20240903,080816,416797,060,066,029,026,0123,SXX266,ZT,00609,02031,,1,184922,30004,1,00,10,00.jpg,20240903\60_VLS-S0173_M3982023_01012011_M3982023_01012011_2_20240903_080816_416797_060_066_029_026_0123_SXX266_ZT_00609_02031__1_184922_30004_1_00_10_00.jpg
60,VLS-S0173,M3982023,01012011,M3982023,01012011,2,20240903,080822,416799,060,066,039,035,0159,KFG42F,ZT,00530,02049,,1,184923,30003,1,00,10,00.jpg,20240903\60_VLS-S0173_M3982023_01012011_M3982023_01012011_2_20240903_080822_416799_060_066_039_035_0159_KFG42F_ZT_00530_02049__1_184923_30003_1_00_10_00.jpg
60,VLS-S0173,M3982023,01012011,M3982023,01012011,2,20240903,080825,416801,060,066,036,032,0185,LMI056,ZT,00592,00709,,1,184924,30003,1,00,10,00.jpg,20240903\60_VLS-S0173_M3982023_01012011_M3982023_01012011_2_20240903_080825_416801_060_066_036_032_0185_LMI056_ZT_00592_00709__1_184924_30003_1_00_10_00.jpg
60,VLS-S0173,M3982023,01012011,M3982023,01012011,2,20240903,080825,416803,060,066,036,032,0185,LMI056,ZT,00592,00709,,1,184925,30004,1,00,10,00.jpg,20240903\60_VLS-S0173_M3982023_01012011_M3982023_01012011_2_20240903_080825_416803_060_066_036_032_0185_LMI056_ZT_00592_00709__1_184925_30004_1_00_10_00.jpg
60,VLS-S0173,M3982023,01012011,M3982023,01012011,2,20240903,080956,416805,060,066,023,021,0182,XON75C,ZT,00795,00677,,1,184926,30004,1,00,10,00.jpg,20240903\60_VLS-S0173_M3982023_01012011_M3982023_01012011_2_20240903_080956_416805_060_066_023_021_0182_XON75C_ZT_00795_00677__1_184926_30004_1_00_10_00.jpg
60,VLS-S0173,M3982023,01012011,M3982023,01012011,2,20240903,081119,416807,060,066,031,028,0262,CRQ02E,ZT,00920,01537,,2,184927,30004,1,00,10,00.jpg,20240903\60_VLS-S0173_M3982023_01012011_M3982023_01012011_2_20240903_081119_416807_060_066_031_028_0262_CRQ02E_ZT_00920_01537__2_184927_30004_1_00_10_00.jpg
60,VLS-S0173,M3982023,01012011,M3982023,01012011,2,20240903,081510,416811,060,066,036,032,0175,KCK31D,ZT,00546,01235,,1,184929,30003,1,00,10,00.jpg,20240903\60_VLS-S0173_M3982023_01012011_M3982023_01012011_2_20240903_081510_416811_060_066_036_032_0175_KCK31D_ZT_00546_01235__1_184929_30003_1_00_10_00.jpg
60,VLS-S0173,M3982023,01012011,M3982023,01012011,2,20240903,083821,416837,060,066,047,042,0179,COW20D,ZT,00452,02703,,1,184942,30003,1,00,10,00.jpg,20240903\60_VLS-S0173_M3982023_01012011_M3982023_01012011_2_20240903_083821_416837_060_066_047_042_0179_COW20D_ZT_00452_02703__1_184942_30003_1_00_10_00.jpg
60,VLS-S0173,M3982023,01012011,M3982023,01012011,2,20240903,083821,416839,060,066,047,042,0179,COW20D,ZT,00452,02703,,1,184943,30004,1,00,10,00.jpg,20240903\60_VLS-S0173_M3982023_01012011_M3982023_01012011_2_20240903_083821_416839_060_066_047_042_0179_COW20D_ZT_00452_02703__1_184943_30004_1_00_10_00.jpg
60,VLS-S0173,M3982023,01012011,M3982023,01012011,2,20240903,084007,416841,060,066,023,021,0446,JPT762,ZT,01466,01871,,2,184944,30004,1,00,10,00.jpg,20240903\60_VLS-S0173_M3982023_01012011_M3982023_01012011_2_20240903_084007_416841_060_066_023_021_0446_JPT762_ZT_01466_01871__2_184944_30004_1_00_10_00.jpg
60,VLS-S0173,M3982023,01012011,M3982023,01012011,2,20240903,084950,416852,060,066,036,032,0136,DEL436,ZT,00546,00799,,1,184949,30003,1,00,10,00.jpg,20240903\60_VLS-S0173_M3982023_01012011_M3982023_01012011_2_20240903_084950_416852_060_066_036_032_0136_DEL436_ZT_00546_00799__1_184949_30003_1_00_10_00.jpg
60,VLS-S0173,M3982023,01012011,M3982023,01012011,2,20240903,085436,416854,060,066,017,015,0453,FHN692,ZT,02247,01540,,2,184950,30004,1,00,10,00.jpg,20240903\60_VLS-S0173_M3982023_01012011_M3982023_01012011_2_20240903_085436_416854_060_066_017_015_0453_FHN692_ZT_02247_01540__2_184950_30004_1_00_10_00.jpg
60,VLS-S0173,M3982023,01012011,M3982023,01012011,2,20240903,092604,416874,060,066,017,015,0124,ZWD39F,ZT,00905,27688,,1,184959,30004,1,00,10,00.jpg,20240903\60_VLS-S0173_M3982023_01012011_M3982023_01012011_2_20240903_092604_416874_060_066_017_015_0124_ZWD39F_ZT_00905_27688__1_184959_30004_1_00_10_00.jpg
60,VLS-S0173,M3982023,01012011,M3982023,01012011,2,20240903,092642,416876,060,066,019,017,0373,HEO468,ZT,01669,01372,,2,184960,30004,1,00,10,00.jpg,20240903\60_VLS-S0173_M3982023_01012011_M3982023_01012011_2_20240903_092642_416876_060_066_019_017_0373_HEO468_ZT_01669_01372__2_184960_30004_1_00_10_00.jpg
60,VLS-S0173,M3982023,01012011,M3982023,01012011,2,20240903,095134,416888,060,066,009,008,0223,CSH516,ZT,02153,00535,,1,184966,30003,1,00,10,00.jpg,20240903\60_VLS-S0173_M3982023_01012011_M3982023_01012011_2_20240903_095134_416888_060_066_009_008_0223_CSH516_ZT_02153_00535__1_184966_30003_1_00_10_00.jpg
60,VLS-S0173,M3982023,01012011,M3982023,01012011,2,20240903,095134,416890,060,066,009,008,0223,CSH516,ZT,02153,00535,,1,184967,30004,1,00,10,00.jpg,20240903\60_VLS-S0173_M3982023_01012011_M3982023_01012011_2_20240903_095134_416890_060_066_009_008_0223_CSH516_ZT_02153_00535__1_184967_30004_1_00_10_00.jpg
60,VLS-S0173,M3982023,01012011,M3982023,01012011,2,20240903,095313,416896,060,066,020,018,0140,CJA22A,ZT,00874,00900,,1,184970,30004,1,00,10,00.jpg,20240903\60_VLS-S0173_M3982023_01012011_M3982023_01012011_2_20240903_095313_416896_060_066_020_018_0140_CJA22A_ZT_00874_00900__1_184970_30004_1_00_10_00.jpg
60,VLS-S0173,M3982023,01012011,M3982023,01012011,2,20240903,100437,416898,060,066,011,010,0368,DEU055,ZT,02247,00861,,2,184971,30003,1,00,10,00.jpg,20240903\60_VLS-S0173_M3982023_01012011_M3982023_01012011_2_20240903_100437_416898_060_066_011_010_0368_DEU055_ZT_02247_00861__2_184971_30003_1_00_10_00.jpg
60,VLS-S0173,M3982023,01012011,M3982023,01012011,2,20240903,100823,416900,060,066,049,044,0115,TOJ14C,ZT,00312,03263,,1,184972,30004,1,00,10,00.jpg,20240903\60_VLS-S0173_M3982023_01012011_M3982023_01012011_2_20240903_100823_416900_060_066_049_044_0115_TOJ14C_ZT_00312_03263__1_184972_30004_1_00_10_00.jpg
60,VLS-S0173,M3982023,01012011,M3982023,01012011,2,20240903,101430,416902,060,066,013,012,0113,UAY11C,ZT,01170,00901,,1,184973,30004,1,00,10,00.jpg,20240903\60_VLS-S0173_M3982023_01012011_M3982023_01012011_2_20240903_101430_416902_060_066_013_012_0113_UAY11C_ZT_01170_00901__1_184973_30004_1_00_10_00.jpg
60,VLS-S0173,M3982023,01012011,M3982023,01012011,2,20240903,101812,416907,060,066,025,022,0165,CQS466,ZT,00749,00965,,1,184975,30003,1,00,10,00.jpg,20240903\60_VLS-S0173_M3982023_01012011_M3982023_01012011_2_20240903_101812_416907_060_066_025_022_0165_CQS466_ZT_00749_00965__1_184975_30003_1_00_10_00.jpg
60,VLS-S0173,M3982023,01012011,M3982023,01012011,2,20240903,103830,416911,060,066,019,017,0406,GPZ353,ZT,01732,01600,,2,184977,30004,1,00,10,00.jpg,20240903\60_VLS-S0173_M3982023_01012011_M3982023_01012011_2_20240903_103830_416911_060_066_019_017_0406_GPZ353_ZT_01732_01600__2_184977_30004_1_00_10_00.jpg
